ProductKey,CustomerKey,DateKey,GeographyKey,BrandKey,Quantity,Net Price,SalesAmount
1701,9271,89,40,8,1,4.731,4.731
1701,9272,89,16,8,1,4.731,4.731
1701,9276,89,78,8,1,4.731,4.731
1701,9277,89,10,8,1,4.731,4.731
1701,9293,89,46,8,1,4.731,4.731
1701,9294,89,23,8,1,4.731,4.731
1701,9295,89,35,8,1,4.731,4.731
1701,9307,89,30,8,1,4.731,4.731
1701,9308,89,45,8,1,4.731,4.731
1701,9309,89,36,8,1,4.731,4.731
1701,9498,89,15,8,1,4.731,4.731
1701,9738,89,19,8,1,4.731,4.731
1701,9742,89,36,8,1,4.731,4.731
1701,9743,89,78,8,1,4.731,4.731
1701,9744,89,3,8,1,4.731,4.731
1701,9748,89,29,8,1,4.731,4.731
1701,9749,89,79,8,1,4.731,4.731
1723,15259,89,77,2,1,53.2,53.2
1723,15260,89,7,2,1,53.2,53.2
1723,15261,89,1,2,1,53.2,53.2
1723,15263,89,89,2,1,53.2,53.2
1723,15264,89,77,2,1,53.2,53.2
1723,15265,89,26,2,1,53.2,53.2
1723,15266,89,3,2,1,53.2,53.2
257,1444,89,12,1,1,407.55,407.55
257,1446,89,25,1,1,407.55,407.55
257,1447,89,43,1,1,407.55,407.55
257,1449,89,76,1,1,407.55,407.55
257,1451,89,40,1,1,407.55,407.55
1799,15268,89,54,2,1,24.7,24.7
1799,15269,89,16,2,1,24.7,24.7
1799,15273,89,14,2,1,24.7,24.7
1799,15274,89,29,2,1,24.7,24.7
1799,15275,89,74,2,1,24.7,24.7
1799,15315,89,38,2,1,24.7,24.7
249,15776,89,26,1,1,189.05,189.05
249,15777,89,16,1,1,189.05,189.05
249,15781,89,17,1,1,189.05,189.05
249,15782,89,7,1,1,189.05,189.05
249,15787,89,46,1,1,189.05,189.05
249,15788,89,8,1,1,189.05,189.05
249,15791,89,27,1,1,189.05,189.05
1894,10812,89,28,1,1,1727.1,1727.1
1894,10813,89,10,1,1,1727.1,1727.1
1894,10901,89,3,1,1,1727.1,1727.1
1894,10904,89,27,1,1,1727.1,1727.1
508,9665,89,53,4,1,265.05,265.05
508,9667,89,16,4,1,265.05,265.05
508,9669,89,30,4,1,265.05,265.05
508,9672,89,16,4,1,265.05,265.05
1298,17181,89,8,1,1,23.75,23.75
1298,17182,89,76,1,1,23.75,23.75
1298,17183,89,35,1,1,23.75,23.75
1298,17185,89,9,1,1,23.75,23.75
1298,17186,89,12,1,1,23.75,23.75
1298,17187,89,3,1,1,23.75,23.75
1298,17188,89,39,1,1,23.75,23.75
1773,15169,89,84,2,1,40.85,40.85
1773,15170,89,21,2,1,40.85,40.85
1773,15171,89,5,2,1,40.85,40.85
1773,15175,89,81,2,1,40.85,40.85
1773,15176,89,78,2,1,40.85,40.85
1791,15249,89,78,2,1,40.85,40.85
1791,15250,89,1,2,1,40.85,40.85
1791,15251,89,52,2,1,40.85,40.85
1791,15252,89,41,2,1,40.85,40.85
1791,15254,89,81,2,1,40.85,40.85
1791,15255,89,3,2,1,40.85,40.85
1791,15257,89,92,2,1,40.85,40.85
1791,15258,89,15,2,1,40.85,40.85
81,18809,89,79,11,1,38.5225,38.5225
143,18802,89,31,4,1,284.9905,284.9905
763,18828,89,8,1,1,22.705,22.705
811,18828,89,8,1,1,15.675,15.675
759,18828,89,8,1,1,11.305,11.305
1578,18828,89,8,8,1,208.05,208.05
439,18828,89,8,10,1,531.05,531.05
1971,18828,89,8,3,1,468.35,468.35
173,18828,89,8,8,1,85.405,85.405
2331,18828,89,8,3,1,96.8905,96.8905
2330,18828,89,8,3,1,113.9905,113.9905
1965,18828,89,8,3,1,468.35,468.35
1162,18828,89,8,7,1,817.0,817.0
1475,18828,89,8,5,1,218.5,218.5
2144,18828,89,8,4,1,141.55,141.55
919,18828,89,8,8,1,0.9025,0.9025
346,18828,89,8,7,1,626.05,626.05
409,18828,89,8,9,1,309.7,309.7
1180,18828,89,8,7,1,1520.0,1520.0
2418,18828,89,8,3,1,70.2905,70.2905
509,18828,89,8,4,1,132.05,132.05
2051,18828,89,8,3,1,170.9905,170.9905
1899,18828,89,8,7,1,468.35,468.35
2084,18828,89,8,1,1,90.2405,90.2405
1477,18828,89,8,5,1,253.65,253.65
470,18828,89,8,9,1,122.55,122.55
1140,18828,89,8,7,1,456.475,456.475
1205,18828,89,8,7,1,1501.0,1501.0
1908,18828,89,8,7,1,123.4905,123.4905
360,18828,89,8,7,1,361.0,361.0
1480,18828,89,8,5,1,122.55,122.55
932,18828,89,8,8,1,52.25,52.25
1014,18828,89,8,6,1,122.55,122.55
432,18828,89,8,4,1,474.905,474.905
2357,18828,89,8,1,1,408.4905,408.4905
2139,18828,89,8,1,1,123.405,123.405
1353,18828,89,8,1,1,25.6405,25.6405
2408,18828,89,8,9,1,284.9905,284.9905
2436,18828,89,8,3,1,42.7405,42.7405
1428,18828,89,8,5,1,254.6,254.6
1400,18828,89,8,1,1,34.1905,34.1905
1123,18828,89,8,7,1,311.6,311.6
547,18841,89,24,9,1,238.45,238.45
59,18774,89,15,10,1,148.2,148.2
47,18774,89,15,10,1,142.4525,142.4525
2442,18828,89,8,3,1,9.4905,9.4905
2505,18828,89,8,1,1,9.4905,9.4905
10,19036,89,51,1,1,56.9905,56.9905
47,18774,89,15,10,2,142.4525,284.905
547,18841,89,24,9,2,238.45,476.9
763,18828,89,8,1,2,22.705,45.41
811,18828,89,8,1,2,15.675,31.35
1578,18828,89,8,8,2,208.05,416.1
439,18828,89,8,10,2,531.05,1062.1
1971,18828,89,8,3,2,468.35,936.7
2330,18828,89,8,3,2,113.9905,227.981
1965,18828,89,8,3,2,468.35,936.7
1162,18828,89,8,7,2,817.0,1634.0
1475,18828,89,8,5,2,218.5,437.0
2144,18828,89,8,4,2,141.55,283.1
919,18828,89,8,8,2,0.9025,1.805
409,18828,89,8,9,2,309.7,619.4
1899,18828,89,8,7,2,468.35,936.7
2084,18828,89,8,1,2,90.2405,180.481
470,18828,89,8,9,2,122.55,245.1
1205,18828,89,8,7,2,1501.0,3002.0
360,18828,89,8,7,2,361.0,722.0
1480,18828,89,8,5,2,122.55,245.1
432,18828,89,8,4,2,474.905,949.81
1180,18828,89,8,7,2,1520.0,3040.0
2357,18828,89,8,1,2,408.4905,816.981
2139,18828,89,8,1,2,123.405,246.81
2436,18828,89,8,3,2,42.7405,85.481
1428,18828,89,8,5,2,254.6,509.2
1123,18828,89,8,7,2,311.6,623.2
1701,9306,89,2,8,2,4.731,9.462
1701,9745,89,2,8,2,4.731,9.462
1298,17184,89,12,1,2,23.75,47.5
1723,15262,89,52,2,2,53.2,106.4
1799,15272,89,19,2,2,24.7,49.4
2505,18828,89,8,1,2,9.4905,18.981
2442,18828,89,8,3,2,9.4905,18.981
143,18802,89,31,4,3,284.9905,854.9715
249,15780,89,56,1,3,189.05,567.1500000000001
81,18809,89,79,11,3,38.5225,115.5675
1773,15184,89,2,2,3,40.85,122.55000000000001
508,9668,89,53,4,3,265.05,795.1500000000001
1298,17189,89,78,1,3,23.75,71.25
1723,15267,89,8,2,3,53.2,159.60000000000002
1845,10906,89,8,3,3,1519.05,4557.15
811,18828,89,8,1,3,15.675,47.025000000000006
759,18828,89,8,1,3,11.305,33.915
1578,18828,89,8,8,3,208.05,624.1500000000001
439,18828,89,8,10,3,531.05,1593.1499999999999
1971,18828,89,8,3,3,468.35,1405.0500000000002
173,18828,89,8,8,3,85.405,256.21500000000003
2331,18828,89,8,3,3,96.8905,290.67150000000004
1965,18828,89,8,3,3,468.35,1405.0500000000002
1162,18828,89,8,7,3,817.0,2451.0
346,18828,89,8,7,3,626.05,1878.1499999999999
409,18828,89,8,9,3,309.7,929.0999999999999
1180,18828,89,8,7,3,1520.0,4560.0
2418,18828,89,8,3,3,70.2905,210.87149999999997
509,18828,89,8,4,3,132.05,396.15000000000003
2051,18828,89,8,3,3,170.9905,512.9715
1899,18828,89,8,7,3,468.35,1405.0500000000002
2084,18828,89,8,1,3,90.2405,270.7215
1477,18828,89,8,5,3,253.65,760.95
1205,18828,89,8,7,3,1501.0,4503.0
360,18828,89,8,7,3,361.0,1083.0
932,18828,89,8,8,3,52.25,156.75
432,18828,89,8,4,3,474.905,1424.715
1353,18828,89,8,1,3,25.6405,76.9215
2408,18828,89,8,9,3,284.9905,854.9715
2436,18828,89,8,3,3,42.7405,128.2215
1428,18828,89,8,5,3,254.6,763.8
1400,18828,89,8,1,3,34.1905,102.5715
1123,18828,89,8,7,3,311.6,934.8000000000001
547,18841,89,24,9,3,238.45,715.3499999999999
59,18774,89,15,10,3,148.2,444.59999999999997
47,18774,89,15,10,3,142.4525,427.35749999999996
2442,18828,89,8,3,3,9.4905,28.471500000000002
2505,18828,89,8,1,3,9.4905,28.471500000000002
10,19036,89,51,1,3,56.9905,170.9715
763,18828,89,8,1,4,22.705,90.82
759,18828,89,8,1,4,11.305,45.22
439,18828,89,8,10,4,531.05,2124.2
173,18828,89,8,8,4,85.405,341.62
2331,18828,89,8,3,4,96.8905,387.562
2330,18828,89,8,3,4,113.9905,455.962
81,18809,89,79,11,4,38.5225,154.09
1475,18828,89,8,5,4,218.5,874.0
1894,10815,89,48,1,4,1727.1,6908.4
1894,10902,89,78,1,4,1727.1,6908.4
1791,15256,89,76,2,4,40.85,163.4
508,9673,89,30,4,4,265.05,1060.2
2144,18828,89,8,4,4,141.55,566.2
346,18828,89,8,7,4,626.05,2504.2
1701,9092,89,45,8,4,4.731,18.924
1701,9101,89,54,8,4,4.731,18.924
1701,9140,89,38,8,4,4.731,18.924
1701,9740,89,83,8,4,4.731,18.924
1180,18828,89,8,7,4,1520.0,6080.0
2418,18828,89,8,3,4,70.2905,281.162
509,18828,89,8,4,4,132.05,528.2
2051,18828,89,8,3,4,170.9905,683.962
1477,18828,89,8,5,4,253.65,1014.6
470,18828,89,8,9,4,122.55,490.2
1140,18828,89,8,7,4,456.475,1825.9
409,18828,89,8,9,4,309.7,1238.8
1908,18828,89,8,7,4,123.4905,493.962
1014,18828,89,8,6,4,122.55,490.2
432,18828,89,8,4,4,474.905,1899.62
2357,18828,89,8,1,4,408.4905,1633.962
2139,18828,89,8,1,4,123.405,493.62
1353,18828,89,8,1,4,25.6405,102.562
2408,18828,89,8,9,4,284.9905,1139.962
1578,18828,89,8,8,4,208.05,832.2
1400,18828,89,8,1,4,34.1905,136.762
1965,18828,89,8,3,4,468.35,1873.4
143,18802,89,31,4,4,284.9905,1139.962
59,18774,89,15,10,4,148.2,592.8
2505,18828,89,8,1,4,9.4905,37.962
10,19036,89,51,1,4,56.9905,227.962
1728,10809,91,42,2,1,75.81,75.81
1728,10810,91,18,2,1,75.81,75.81
1728,10811,91,37,2,1,75.81,75.81
1728,10812,91,28,2,1,75.81,75.81
1728,10815,91,48,2,1,75.81,75.81
1723,17,91,40,2,1,53.2,53.2
1723,41,91,74,2,1,53.2,53.2
1723,134,91,78,2,1,53.2,53.2
1723,136,91,15,2,1,53.2,53.2
1304,17200,91,13,1,1,64.6,64.6
1304,17201,91,38,1,1,64.6,64.6
1304,17222,91,5,1,1,64.6,64.6
1304,17223,91,48,1,1,64.6,64.6
1304,17225,91,9,1,1,64.6,64.6
1304,17226,91,19,1,1,64.6,64.6
1304,17227,91,84,1,1,64.6,64.6
1850,11043,91,41,11,1,1519.905,1519.905
1850,11044,91,43,11,1,1519.905,1519.905
1850,11045,91,21,11,1,1519.905,1519.905
1850,11047,91,4,11,1,1519.905,1519.905
1850,11048,91,41,11,1,1519.905,1519.905
1850,11049,91,13,11,1,1519.905,1519.905
1850,11052,91,8,11,1,1519.905,1519.905
247,1890,91,77,1,1,322.05,322.05
247,1891,91,56,1,1,322.05,322.05
247,1894,91,34,1,1,322.05,322.05
247,1895,91,27,1,1,322.05,322.05
247,1898,91,12,1,1,322.05,322.05
1851,16373,91,115,11,1,949.905,949.905
1851,16374,91,52,11,1,949.905,949.905
1851,16376,91,79,11,1,949.905,949.905
1851,16377,91,47,11,1,949.905,949.905
168,11225,91,24,8,1,122.55,122.55
168,11227,91,17,8,1,122.55,122.55
168,11228,91,12,8,1,122.55,122.55
168,11229,91,11,8,1,122.55,122.55
168,11230,91,12,8,1,122.55,122.55
168,11232,91,55,8,1,122.55,122.55
1896,16466,91,52,1,1,949.05,949.05
1896,16467,91,14,1,1,949.05,949.05
1896,16727,91,36,1,1,949.05,949.05
1896,16728,91,19,1,1,949.05,949.05
1790,18329,91,55,2,1,40.85,40.85
1790,18335,91,4,2,1,40.85,40.85
1790,18336,91,10,2,1,40.85,40.85
1727,16,309,12,2,3,44.8,134.39999999999998
342,18829,91,16,7,1,569.05,569.05
1541,18829,91,16,5,1,284.05,284.05
1358,18829,91,16,1,1,37.9905,37.9905
1397,18829,91,16,1,1,25.6405,25.6405
1075,18829,91,16,6,1,321.1,321.1
2204,18829,91,16,4,1,75.9525,75.9525
1435,18829,91,16,5,1,278.35,278.35
1267,18829,91,16,1,1,47.462,47.462
1980,18829,91,16,3,1,123.4905,123.4905
1487,18829,91,16,5,1,253.65,253.65
953,18829,91,16,6,1,179.075,179.075
2368,18829,91,16,1,1,104.4905,104.4905
2223,18829,91,16,4,1,322.05,322.05
2168,18829,91,16,7,1,141.55,141.55
2018,18829,91,16,7,1,90.2405,90.2405
2467,18829,91,16,3,1,29.4405,29.4405
1499,18829,91,16,5,1,294.5,294.5
1188,18829,91,16,7,1,171.0,171.0
2054,18829,91,16,3,1,90.2405,90.2405
1937,18829,91,16,7,1,265.9905,265.9905
1127,18829,91,16,7,1,311.6,311.6
957,18829,91,16,6,1,219.45,219.45
1238,18829,91,16,7,1,159.6,159.6
2156,18829,91,16,4,1,141.55,141.55
974,18829,91,16,6,1,140.6,140.6
1273,18829,91,16,1,1,6.6025,6.6025
1354,18829,91,16,1,1,27.5405,27.5405
2044,18829,91,16,3,1,189.9905,189.9905
2292,18829,91,16,9,1,75.9525,75.9525
2103,18829,91,16,1,1,482.6,482.6
1631,18829,91,16,1,1,12.027,12.027
1323,18829,91,16,1,1,34.1905,34.1905
1192,18829,91,16,7,1,570.0,570.0
1940,18829,91,16,3,1,854.05,854.05
2261,18829,91,16,10,1,28.4905,28.4905
1231,18829,91,16,7,1,1425.0,1425.0
2112,18829,91,16,1,1,751.45,751.45
2411,18829,91,16,3,1,28.4905,28.4905
350,18829,91,16,7,1,379.05,379.05
2122,18829,91,16,1,1,1567.5,1567.5
2134,18829,91,16,1,1,1567.5,1567.5
1213,18829,91,16,7,1,161.5,161.5
424,18829,91,16,4,1,256.4525,256.4525
1928,18829,91,16,7,1,854.05,854.05
2510,18829,91,16,1,1,3.857,3.857
79,18809,91,79,11,1,38.5225,38.5225
584,18842,91,91,1,1,180.5,180.5
631,18842,91,91,10,1,180.5,180.5
648,18859,91,23,9,1,75.05,75.05
37,19036,91,51,1,1,284.2685,284.2685
15,19036,91,51,1,1,73.796,73.796
648,18859,91,23,9,2,75.05,150.1
631,18842,91,91,10,2,180.5,361.0
584,18842,91,91,1,2,180.5,361.0
342,18829,91,16,7,2,569.05,1138.1
1541,18829,91,16,5,2,284.05,568.1
1397,18829,91,16,1,2,25.6405,51.281
2204,18829,91,16,4,2,75.9525,151.905
1267,18829,91,16,1,2,47.462,94.924
1980,18829,91,16,3,2,123.4905,246.981
1487,18829,91,16,5,2,253.65,507.3
953,18829,91,16,6,2,179.075,358.15
2223,18829,91,16,4,2,322.05,644.1
2168,18829,91,16,7,2,141.55,283.1
2054,18829,91,16,3,2,90.2405,180.481
1937,18829,91,16,7,2,265.9905,531.981
1127,18829,91,16,7,2,311.6,623.2
1238,18829,91,16,7,2,159.6,319.2
974,18829,91,16,6,2,140.6,281.2
1354,18829,91,16,1,2,27.5405,55.081
2044,18829,91,16,3,2,189.9905,379.981
2292,18829,91,16,9,2,75.9525,151.905
2103,18829,91,16,1,2,482.6,965.2
1631,18829,91,16,1,2,12.027,24.054
1323,18829,91,16,1,2,34.1905,68.381
1940,18829,91,16,3,2,854.05,1708.1
2261,18829,91,16,10,2,28.4905,56.981
1231,18829,91,16,7,2,1425.0,2850.0
1188,18829,91,16,7,2,171.0,342.0
2112,18829,91,16,1,2,751.45,1502.9
350,18829,91,16,7,2,379.05,758.1
1273,18829,91,16,1,2,6.6025,13.205
1213,18829,91,16,7,2,161.5,323.0
424,18829,91,16,4,2,256.4525,512.905
1928,18829,91,16,7,2,854.05,1708.1
168,11226,91,80,8,2,122.55,245.1
2510,18829,91,16,1,2,3.857,7.714
1304,17224,91,42,1,3,64.6,193.79999999999998
1358,18829,91,16,1,3,37.9905,113.97149999999999
1435,18829,91,16,5,3,278.35,835.0500000000001
1267,18829,91,16,1,3,47.462,142.38600000000002
1487,18829,91,16,5,3,253.65,760.95
953,18829,91,16,6,3,179.075,537.2249999999999
2168,18829,91,16,7,3,141.55,424.65000000000003
2018,18829,91,16,7,3,90.2405,270.7215
1728,10808,91,28,2,3,75.81,227.43
2467,18829,91,16,3,3,29.4405,88.3215
1499,18829,91,16,5,3,294.5,883.5
1188,18829,91,16,7,3,171.0,513.0
2054,18829,91,16,3,3,90.2405,270.7215
79,18809,91,79,11,3,38.5225,115.5675
1127,18829,91,16,7,3,311.6,934.8000000000001
957,18829,91,16,6,3,219.45,658.3499999999999
1541,18829,91,16,5,3,284.05,852.1500000000001
1850,11046,91,29,11,3,1519.905,4559.715
2156,18829,91,16,4,3,141.55,424.65000000000003
1723,131,91,76,2,3,53.2,159.60000000000002
1723,141,91,12,2,3,53.2,159.60000000000002
1273,18829,91,16,1,3,6.6025,19.8075
2044,18829,91,16,3,3,189.9905,569.9715
2292,18829,91,16,9,3,75.9525,227.85750000000002
2103,18829,91,16,1,3,482.6,1447.8000000000002
1397,18829,91,16,1,3,25.6405,76.9215
1192,18829,91,16,7,3,570.0,1710.0
1231,18829,91,16,7,3,1425.0,4275.0
1323,18829,91,16,1,3,34.1905,102.5715
2411,18829,91,16,3,3,28.4905,85.4715
350,18829,91,16,7,3,379.05,1137.15
1631,18829,91,16,1,3,12.027,36.080999999999996
247,1892,91,25,1,3,322.05,966.1500000000001
2122,18829,91,16,1,3,1567.5,4702.5
2134,18829,91,16,1,3,1567.5,4702.5
1213,18829,91,16,7,3,161.5,484.5
424,18829,91,16,4,3,256.4525,769.3575
1928,18829,91,16,7,3,854.05,2562.1499999999996
1980,18829,91,16,3,3,123.4905,370.4715
1896,16684,91,3,1,3,949.05,2847.1499999999996
2510,18829,91,16,1,3,3.857,11.571000000000002
584,18842,91,91,1,3,180.5,541.5
648,18859,91,23,9,3,75.05,225.14999999999998
37,19036,91,51,1,3,284.2685,852.8055
15,19036,91,51,1,3,73.796,221.38800000000003
2510,18829,91,16,1,4,3.857,15.428
1358,18829,91,16,1,4,37.9905,151.962
1790,18330,91,77,2,4,40.85,163.4
1397,18829,91,16,1,4,25.6405,102.562
1075,18829,91,16,6,4,321.1,1284.4
2204,18829,91,16,4,4,75.9525,303.81
1435,18829,91,16,5,4,278.35,1113.4
1980,18829,91,16,3,4,123.4905,493.962
2368,18829,91,16,1,4,104.4905,417.962
2223,18829,91,16,4,4,322.05,1288.2
2018,18829,91,16,7,4,90.2405,360.962
1728,10813,91,10,2,4,75.81,303.24
2467,18829,91,16,3,4,29.4405,117.762
1499,18829,91,16,5,4,294.5,1178.0
1188,18829,91,16,7,4,171.0,684.0
79,18809,91,79,11,4,38.5225,154.09
1937,18829,91,16,7,4,265.9905,1063.962
2156,18829,91,16,4,4,141.55,566.2
1273,18829,91,16,1,4,6.6025,26.41
1354,18829,91,16,1,4,27.5405,110.162
1323,18829,91,16,1,4,34.1905,136.762
1192,18829,91,16,7,4,570.0,2280.0
2112,18829,91,16,1,4,751.45,3005.8
2411,18829,91,16,3,4,28.4905,113.962
1631,18829,91,16,1,4,12.027,48.108
247,1897,91,75,1,4,322.05,1288.2
2122,18829,91,16,1,4,1567.5,6270.0
1851,16375,91,53,11,4,949.905,3799.62
2134,18829,91,16,1,4,1567.5,6270.0
424,18829,91,16,4,4,256.4525,1025.81
2168,18829,91,16,7,4,141.55,566.2
631,18842,91,91,10,4,180.5,722.0
584,18842,91,91,1,4,180.5,722.0
37,19036,91,51,1,4,284.2685,1137.074
15,19036,91,51,1,4,73.796,295.184
1667,7476,94,14,2,1,5.5,5.5
1667,7648,94,24,2,1,5.5,5.5
1667,7650,94,35,2,1,5.5,5.5
1667,7651,94,42,2,1,5.5,5.5
1667,7652,94,89,2,1,5.5,5.5
1667,7653,94,29,2,1,5.5,5.5
1667,7657,94,41,2,1,5.5,5.5
1667,7658,94,18,2,1,5.5,5.5
1667,7659,94,1,2,1,5.5,5.5
1667,7662,94,86,2,1,5.5,5.5
1667,7663,94,46,2,1,5.5,5.5
1667,7664,94,23,2,1,5.5,5.5
1667,7665,94,73,2,1,5.5,5.5
1667,7667,94,89,2,1,5.5,5.5
1667,7668,94,16,2,1,5.5,5.5
1667,7669,94,78,2,1,5.5,5.5
1667,7752,94,16,2,1,5.5,5.5
1667,7761,94,42,2,1,5.5,5.5
1667,7762,94,55,2,1,5.5,5.5
1667,7777,94,6,2,1,5.5,5.5
1667,7778,94,42,2,1,5.5,5.5
1667,7779,94,31,2,1,5.5,5.5
1667,7780,94,56,2,1,5.5,5.5
1667,7905,94,21,2,1,5.5,5.5
1667,7911,94,3,2,1,5.5,5.5
1667,7912,94,89,2,1,5.5,5.5
1667,7917,94,33,2,1,5.5,5.5
1667,7918,94,37,2,1,5.5,5.5
1667,7934,94,8,2,1,5.5,5.5
1667,7976,94,18,2,1,5.5,5.5
1667,8205,94,25,2,1,5.5,5.5
1667,8207,94,40,2,1,5.5,5.5
1667,8210,94,86,2,1,5.5,5.5
2348,15107,94,39,1,1,635.99,635.99
2348,15108,94,9,1,1,635.99,635.99
2348,15204,94,40,1,1,635.99,635.99
2348,15539,94,2,1,1,635.99,635.99
2348,15540,94,15,1,1,635.99,635.99
2348,15541,94,28,1,1,635.99,635.99
2348,15685,94,16,1,1,635.99,635.99
2348,15686,94,9,1,1,635.99,635.99
1847,258,94,9,11,1,2652.9,2652.9
1847,259,94,33,11,1,2652.9,2652.9
1847,261,94,15,11,1,2652.9,2652.9
1847,262,94,19,11,1,2652.9,2652.9
1847,268,94,15,11,1,2652.9,2652.9
1847,270,94,46,11,1,2652.9,2652.9
1847,271,94,18,11,1,2652.9,2652.9
1847,272,94,13,11,1,2652.9,2652.9
1847,282,94,12,11,1,2652.9,2652.9
1885,11225,94,24,1,1,1599.0,1599.0
1885,11226,94,80,1,1,1599.0,1599.0
1885,11228,94,12,1,1,1599.0,1599.0
1885,11229,94,11,1,1,1599.0,1599.0
1885,11230,94,12,1,1,1599.0,1599.0
1830,11236,94,45,3,1,1599.0,1599.0
1830,11237,94,9,3,1,1599.0,1599.0
1830,11239,94,76,3,1,1599.0,1599.0
1830,11240,94,13,3,1,1599.0,1599.0
1830,11241,94,47,3,1,1599.0,1599.0
1830,11242,94,7,3,1,1599.0,1599.0
1830,11244,94,47,3,1,1599.0,1599.0
1706,14933,94,77,8,1,8.88,8.88
1706,14935,94,6,8,1,8.88,8.88
1706,14943,94,19,8,1,8.88,8.88
1706,14944,94,56,8,1,8.88,8.88
1706,14951,94,47,8,1,8.88,8.88
1706,14952,94,41,8,1,8.88,8.88
1706,14954,94,30,8,1,8.88,8.88
1706,14955,94,5,8,1,8.88,8.88
1706,14956,94,38,8,1,8.88,8.88
1706,14957,94,75,8,1,8.88,8.88
1706,14960,94,36,8,1,8.88,8.88
1706,14963,94,89,8,1,8.88,8.88
1706,14964,94,82,8,1,8.88,8.88
1706,14965,94,78,8,1,8.88,8.88
1706,14969,94,25,8,1,8.88,8.88
1706,14970,94,55,8,1,8.88,8.88
1706,14971,94,84,8,1,8.88,8.88
1706,14974,94,76,8,1,8.88,8.88
1706,14975,94,55,8,1,8.88,8.88
1706,14976,94,53,8,1,8.88,8.88
1706,14977,94,44,8,1,8.88,8.88
1706,14979,94,43,8,1,8.88,8.88
1706,14980,94,3,8,1,8.88,8.88
1706,14981,94,73,8,1,8.88,8.88
1706,14984,94,25,8,1,8.88,8.88
1706,14985,94,36,8,1,8.88,8.88
1706,14986,94,56,8,1,8.88,8.88
1706,14987,94,86,8,1,8.88,8.88
1706,14989,94,3,8,1,8.88,8.88
1706,14991,94,77,8,1,8.88,8.88
1706,14994,94,8,8,1,8.88,8.88
1706,14995,94,48,8,1,8.88,8.88
1706,14997,94,26,8,1,8.88,8.88
1706,14999,94,7,8,1,8.88,8.88
1710,11329,94,29,2,1,70.13,70.13
1710,11331,94,30,2,1,70.13,70.13
1710,11334,94,25,2,1,70.13,70.13
1710,11335,94,29,2,1,70.13,70.13
1710,11337,94,15,2,1,70.13,70.13
1710,11347,94,41,2,1,70.13,70.13
1710,11359,94,44,2,1,70.13,70.13
118,18803,94,20,4,1,169.99,169.99
142,18803,94,20,4,1,299.99,299.99
1780,9759,94,10,2,1,43.0,43.0
1780,9763,94,13,2,1,43.0,43.0
1780,10234,94,21,2,1,43.0,43.0
1780,10235,94,45,2,1,43.0,43.0
1780,10238,94,9,2,1,43.0,43.0
1780,10241,94,32,2,1,43.0,43.0
1783,9748,94,29,2,1,43.0,43.0
1783,9750,94,86,2,1,43.0,43.0
1783,9753,94,83,2,1,43.0,43.0
1783,9754,94,83,2,1,43.0,43.0
1783,9755,94,43,2,1,43.0,43.0
1783,9758,94,52,2,1,43.0,43.0
57,18776,94,129,10,1,156.0,156.0
1678,4747,94,89,2,1,16.89,16.89
1678,4770,94,36,2,1,16.89,16.89
1678,4771,94,37,2,1,16.89,16.89
1678,4772,94,76,2,1,16.89,16.89
1678,4852,94,11,2,1,16.89,16.89
1678,4853,94,27,2,1,16.89,16.89
1678,4854,94,23,2,1,16.89,16.89
1678,4942,94,22,2,1,16.89,16.89
1678,4947,94,2,2,1,16.89,16.89
1678,4948,94,24,2,1,16.89,16.89
1678,4949,94,36,2,1,16.89,16.89
1678,4956,94,15,2,1,16.89,16.89
1678,4957,94,20,2,1,16.89,16.89
1678,4958,94,34,2,1,16.89,16.89
1678,4962,94,27,2,1,16.89,16.89
1678,4965,94,43,2,1,16.89,16.89
1678,4966,94,5,2,1,16.89,16.89
1678,4983,94,41,2,1,16.89,16.89
1678,4984,94,21,2,1,16.89,16.89
1678,4986,94,37,2,1,16.89,16.89
1678,5004,94,20,2,1,16.89,16.89
1678,5007,94,37,2,1,16.89,16.89
1678,5009,94,82,2,1,16.89,16.89
1678,5011,94,17,2,1,16.89,16.89
1678,5015,94,12,2,1,16.89,16.89
1678,5643,94,14,2,1,16.89,16.89
1678,5645,94,12,2,1,16.89,16.89
1678,5648,94,46,2,1,16.89,16.89
1678,5649,94,55,2,1,16.89,16.89
1678,5651,94,25,2,1,16.89,16.89
1678,5652,94,80,2,1,16.89,16.89
1678,5678,94,39,2,1,16.89,16.89
1678,5758,94,77,2,1,16.89,16.89
1678,5760,94,13,2,1,16.89,16.89
1678,5839,94,24,2,1,16.89,16.89
1223,18830,94,115,7,1,460.0,460.0
1206,18830,94,115,7,1,1560.0,1560.0
1355,18830,94,115,1,1,32.99,32.99
1468,18830,94,115,1,1,189.0,189.0
2396,18830,94,115,9,1,109.99,109.99
2438,18830,94,115,3,1,44.99,44.99
1230,18830,94,115,7,1,1530.0,1530.0
1193,18830,94,115,7,1,566.0,566.0
941,18830,94,115,8,1,41.99,41.99
1535,18830,94,115,5,1,268.0,268.0
2213,18830,94,115,4,1,29.99,29.99
1567,18830,94,115,5,1,389.0,389.0
2021,18830,94,115,3,1,179.99,179.99
2032,18830,94,115,3,1,199.99,199.99
1456,18830,94,115,5,1,301.0,301.0
2147,18830,94,115,4,1,745.99,745.99
2469,18830,94,115,3,1,30.99,30.99
2238,18830,94,115,10,1,635.99,635.99
